#path1 #000000
Reaction coordinate,Free Energy (eV),Reaction coordinate,Free Energy (eV),Tag name
6.245614035087719,123.90652454466425,,,
6.2556390977443606,123.5494402663902,,,
6.265664160401002,123.19282085654584,,,
6.275689223057644,122.83668454526475,,,
6.285714285714286,122.48104956268207,,,
6.295739348370927,122.125934138932,,,
6.305764411027569,121.77135650414903,,,
6.315789473684211,121.41733488846768,,,
6.325814536340852,121.0638875220223,,,
6.335839598997493,120.71103263494763,,,
6.345864661654135,120.3587884573779,,,
6.355889724310777,120.00717321944751,,,
6.365914786967418,119.65620515129132,,,
6.37593984962406,119.30590248304367,,,
6.385964912280702,118.95628344483868,,,
6.3959899749373434,118.60736626681125,,,
6.406015037593985,118.2591691790957,,,
6.416040100250626,117.91171041182662,,,
6.426065162907268,117.56500819513815,,,
6.43609022556391,117.21908075916542,,,
6.446115288220551,116.87394633404193,,,
6.456140350877193,116.5296231499031,,,
6.466165413533835,116.186129436883,,,
6.476190476190476,115.84348342511618,,,
6.486215538847118,115.501703344737,,,
6.496240601503759,115.1608074258798,,,
6.5062656641604,114.8208138986796,,,
6.516290726817043,114.48174099327036,,,
6.526315789473684,114.14360693978699,,,
6.5363408521303255,113.80642996836366,,,
6.546365914786968,113.47022830913494,,,
6.556390977443609,113.13502019223534,,,
6.5664160401002505,112.80082384779922,,,
6.576441102756892,112.4676575059612,,,
6.586466165413533,112.13553939685568,,,
6.5964912280701755,111.80448775061694,,,
6.606516290726817,111.47452079737991,,,
6.616541353383458,111.14565676727875,,,
6.6265664160401005,110.81791389044781,,,
6.636591478696742,110.491310397022,,,
6.646616541353383,110.16586451713556,,,
6.656641604010025,109.84159448092305,,,
6.666666666666666,109.51851851851842,,,
6.676691729323308,109.19665486005721,,,
6.68671679197995,108.87602173567274,,,
6.696741854636591,108.55663737550054,,,
6.706766917293233,108.23852000967423,,,
6.716791979949875,107.92168786832889,,,
6.726817042606516,107.60615918159868,,,
6.7368421052631575,107.29195217961785,,,
6.746867167919799,106.97908509252153,,,
6.756892230576441,106.66757615044367,,,
6.7669172932330826,106.35744358351917,,,
6.776942355889724,106.04870562188222,,,
6.786967418546366,105.7413804956671,,,
6.796992481203008,105.43548643500878,,,
6.807017543859649,105.13104167004144,,,
6.81704260651629,104.82806443089976,,,
6.827067669172932,104.52657294771797,,,
6.837092731829574,104.22658545063047,,,
6.847117794486215,103.92812016977217,,,
6.857142857142857,103.6311953352772,,,
6.867167919799499,103.33582917727995,,,
6.87719298245614,103.04203992591533,,,
6.887218045112782,102.74984581131747,,,
6.897243107769423,102.45926506362076,,,
6.907268170426065,102.17031591296012,,,
6.917293233082707,101.88301658946955,,,
6.927318295739348,101.5973853232839,,,
6.93734335839599,101.31344034453758,,,
6.947368421052632,101.03119988336493,,,
6.957393483709273,100.75068216990041,,,
6.967418546365915,100.47190543427854,,,
6.977443609022556,100.19488790663394,,,
6.987468671679197,99.91964781710107,,,
6.99749373433584,99.6462033958141,,,
7.007518796992481,99.37457287290806,,,
7.017543859649122,99.10477447851702,,,
7.027568922305765,98.83682644277525,,,
7.037593984962406,98.57074699581784,,,
7.0476190476190474,98.30655436777886,,,
7.057644110275689,98.04426678879281,,,
7.06766917293233,97.78390248899439,,,
7.0776942355889725,97.52547969851764,,,
7.087719298245614,97.26901664749761,,,
7.097744360902255,97.01453156606846,,,
7.1077694235588975,96.76204268436442,,,
7.117794486215539,96.51156823252052,,,
7.12781954887218,96.26312644067093,,,
7.137844611528822,96.01673553894966,,,
7.147869674185463,95.77241375749219,,,
7.157894736842105,95.53017932643229,,,
7.167919799498747,95.29005047590499,,,
7.177944862155388,95.0520454360443,,,
7.18796992481203,94.81618243698455,,,
7.197994987468672,94.5824797088606,,,
7.208020050125313,94.35095548180675,,,
7.2180451127819545,94.12162798595773,,,
7.228070175438596,93.89451545144789,,,
7.238095238095238,93.66963610841145,,,
7.2481203007518795,93.44700818698317,,,
7.258145363408521,93.2266499172976,,,
7.268170426065163,93.00857952948883,,,
7.2781954887218046,92.79281525369186,,,
7.288220551378446,92.57937532004081,,,
7.298245614035087,92.36827795867015,,,
7.308270676691729,92.15954139971461,,,
7.318295739348371,91.95318387330826,,,
7.328320802005012,91.7492236095859,,,
7.338345864661654,91.54767883868203,,,
7.348370927318296,91.34856779073078,,,
7.358395989974937,91.15190869586723,,,
7.368421052631579,90.95771978422539,,,
7.37844611528822,90.76601928593936,,,
7.3884711779448615,90.5768254311447,,,
7.398496240601504,90.390156449975,,,
7.408521303258145,90.20603057256534,,,
7.4185463659147866,90.02446602904968,,,
7.428571428571429,89.84548104956258,,,
7.43859649122807,89.66909386423902,,,
7.448621553884712,89.49532270321282,,,
7.458646616541353,89.32418579661885,,,
7.468671679197994,89.15570137459144,,,
7.478696741854637,88.9898876672653,,,
7.488721804511278,88.82676290477457,,,
7.498746867167919,88.66634531725384,,,
7.508771929824562,88.5086531348378,,,
7.518796992481203,88.35370458766062,,,
7.528822055137844,88.20151790585686,,,
7.538847117794486,88.05211131956116,,,
7.548872180451127,87.90550305890787,,,
7.5588972431077694,87.76171135403166,,,
7.568922305764411,87.62075443506666,,,
7.578947368421052,87.48265053214755,,,
7.5889724310776945,87.34741787540867,,,
7.598997493734336,87.21507469498499,,,
7.609022556390977,87.08563922101024,,,
7.619047619047619,86.9591296836195,,,
7.62907268170426,86.83556431294687,,,
7.639097744360902,86.714961339127,,,
7.649122807017544,86.59733899229462,,,
7.659147869674185,86.48271550258346,,,
7.669172932330827,86.37110910012888,,,
7.679197994987469,86.26253801506476,,,
7.68922305764411,86.15702047752598,,,
7.6992481203007515,86.05457471764674,,,
7.709273182957393,85.95521896556124,,,
7.719298245614035,85.85897145140473,,,
7.7293233082706765,85.76585040531114,,,
7.739348370927318,85.675874057415,,,
7.74937343358396,85.58906063785082,,,
7.7593984962406015,85.50542837675346,,,
7.769423558897243,85.42499550425674,,,
7.779448621553884,85.34778025049542,,,
7.789473684210526,85.27380084560434,,,
7.799498746867168,85.2030755197174,,,
7.809523809523809,85.1356225029694,,,
7.819548872180451,85.07146002549496,,,
7.829573934837093,85.01060631742803,,,
7.839598997493734,84.95307960890352,,,
7.849624060150376,84.89889813005573,,,
7.859649122807017,84.84808011101939,,,
7.8696741854636585,84.80064378192861,,,
7.879699248120301,84.7566073729181,,,
7.889724310776942,84.71598911412235,,,
7.8997493734335835,84.67880723567572,,,
7.909774436090226,84.64507996771295,,,
7.919799498746867,84.61482554036792,,,
7.9298245614035086,84.58806218377589,,,
7.93984962406015,84.56480812807087,,,
7.949874686716791,84.54508160338713,,,
7.959899749373434,84.52890083985983,,,
7.969924812030075,84.51628406762273,,,
7.979949874686716,84.50724951681099,,,
7.989974937343359,84.50181541755848,,,
8.0,84.5,,,
8.0,84.49999999999955,,,
8.010025062656641,84.5008973618394,,,
8.020050125313283,84.5035834399157,,,
8.030075187969924,84.50804922306338,,,
8.040100250626566,84.51428570011717,,,
8.050125313283209,84.52228385991225,,,
8.06015037593985,84.53203469128471,,,
8.070175438596491,84.54352918306813,,,
8.080200501253133,84.55675832409861,,,
8.090225563909774,84.57171310321132,,,
8.100250626566416,84.58838450924009,,,
8.110275689223057,84.60676353102212,,,
8.1203007518797,84.62684115739034,,,
8.130325814536342,84.64860837718084,,,
8.140350877192983,84.67205617922878,,,
8.150375939849624,84.69717555236912,,,
8.160401002506266,84.72395748543727,,,
8.170426065162907,84.75239296726727,,,
8.180451127819548,84.78247298669498,,,
8.19047619047619,84.81418853255582,,,
8.200501253132831,84.84753059368359,,,
8.210526315789474,84.8824901589146,,,
8.220551378446116,84.91905821708428,,,
8.230576441102757,84.95722575702621,,,
8.240601503759398,84.99698376757578,,,
8.25062656641604,85.03832323756956,,,
8.260651629072681,85.08123515584134,,,
8.270676691729323,85.12571051122586,,,
8.280701754385966,85.1717402925592,,,
8.290726817042607,85.21931548867633,,,
8.300751879699249,85.26842708841127,,,
8.31077694235589,85.31906608060058,,,
8.320802005012531,85.37122345407852,,,
8.330827067669173,85.42489019768004,,,
8.340852130325814,85.48005730023988,,,
8.350877192982455,85.53671575059502,,,
8.360902255639097,85.59485653757861,,,
8.37092731829574,85.65447065002581,,,
8.380952380952381,85.71554907677319,,,
8.390977443609023,85.77808280665477,,,
8.401002506265664,85.84206282850505,,,
8.411027568922306,85.90748013116036,,,
8.421052631578947,85.97432570345518,,,
8.431077694235588,86.04259053422447,,,
8.441102756892231,86.11226561230319,,,
8.451127819548873,86.18334192652765,,,
8.461152882205514,86.25581046573097,,,
8.471177944862156,86.32966221874949,,,
8.481203007518797,86.4048881744186,,,
8.491228070175438,86.48147932157235,,,
8.50125313283208,86.5594266490466,,,
8.511278195488721,86.63872114567562,,,
8.521303258145362,86.71935380029572,,,
8.531328320802006,86.80131560174095,,,
8.541353383458647,86.88459753884626,,,
8.551378446115288,86.9691906004482,,,
8.56140350877193,87.0550857753799,,,
8.571428571428571,87.14227405247789,,,
8.581453634085213,87.23074642057668,,,
8.591478696741854,87.32049386851122,,,
8.601503759398497,87.41150738511669,,,
8.611528822055138,87.50377795922873,,,
8.62155388471178,87.5972965796816,,,
8.631578947368421,87.69205423531116,,,
8.641604010025063,87.78804191495124,,,
8.651629072681704,87.88525060743905,,,
8.661654135338345,87.98367130160727,,,
8.671679197994987,88.08329498629223,,,
8.681704260651628,88.18411265032887,,,
8.691729323308271,88.28611528255283,,,
8.701754385964913,88.38929387179837,,,
8.711779448621554,88.49363940690046,,,
8.721804511278195,88.59914287669471,,,
8.731829573934837,88.70579527001655,,,
8.741854636591478,88.81358757570024,,,
8.75187969924812,88.92251078258118,,,
8.761904761904763,89.03255587949434,,,
8.771929824561404,89.14371385527488,,,
8.781954887218046,89.255975698758,,,
8.791979949874687,89.36933239877885,,,
8.802005012531328,89.48377494417218,,,
8.81203007518797,89.59929432377362,,,
8.822055137844611,89.71588152641698,,,
8.832080200501252,89.83352754093926,,,
8.842105263157894,89.95222335617404,,,
8.852130325814537,90.07195996095697,,,
8.862155388471178,90.19272834412322,,,
8.87218045112782,90.3145194945073,,,
8.882205513784461,90.43732440094504,,,
8.892230576441102,90.56113405227097,,,
8.902255639097744,90.68593943732071,,,
8.912280701754385,90.81173154492853,,,
8.922305764411028,90.9385013639303,,,
8.93233082706767,91.0662398831605,,,
8.942355889724311,91.19493809145479,,,
8.952380952380953,91.32458697764764,,,
8.962406015037594,91.45517753057493,,,
8.972431077694235,91.58670073907092,,,
8.982456140350877,91.71914759197125,,,
8.992481203007518,91.85250907811064,,,
9.00250626566416,91.9867761863245,,,
9.012531328320803,92.12193990544779,,,
9.022556390977444,92.25799122431522,,,
9.032581453634085,92.3949211317622,,,
9.042606516290727,92.53272061662415,,,
9.052631578947368,92.67138066773532,,,
9.06265664160401,92.81089227393181,,,
9.072681704260651,92.95124642404767,,,
9.082706766917294,93.09243410691852,,,
9.092731829573935,93.23444631138022,,,
9.102756892230577,93.37727402626615,,,
9.112781954887218,93.52090824041215,,,
9.12280701754386,93.66533994265433,,,
9.132832080200501,93.81056012182626,,,
9.142857142857142,93.9565597667638,,,
9.152882205513784,94.10332986630146,,,
9.162907268170425,94.25086140927533,,,
9.172932330827068,94.39914538451922,,,
9.18295739348371,94.54817278086921,,,
9.192982456140351,94.69793458716026,,,
9.203007518796992,94.84842179222665,,,
9.213032581453634,94.99962538490468,,,
9.223057644110275,95.15153635402862,,,
9.233082706766917,95.30414568843366,,,
9.24310776942356,95.45744437695475,,,
9.253132832080201,95.61142340842775,,,
9.263157894736842,95.76607377168648,,,
9.273182957393484,95.92138645556702,,,
9.283208020050125,96.0773524489041,,,
9.293233082706767,96.23396274053312,,,
9.303258145363408,96.39120831928835,,,
9.31328320802005,96.54908017400544,,,
9.32330827067669,96.70756929352024,,,
9.333333333333334,96.86666666666633,,,
9.343358395989975,97.02636328227982,,,
9.353383458646617,97.18665012919496,,,
9.363408521303258,97.34751819624762,,,
9.3734335839599,97.50895847227298,,,
9.38345864661654,97.67096194610508,,,
9.393483709273182,97.83351960658001,,,
9.403508771929825,97.9966224425325,,,
9.413533834586467,98.16026144279749,,,
9.423558897243108,98.32442759621017,,,
9.43358395989975,98.48911189160594,,,
9.443609022556391,98.65430531781976,,,
9.453634085213032,98.8199988636859,,,
9.463659147869674,98.9861835180402,,,
9.473684210526315,99.15285026971856,,,
9.483709273182956,99.31999010755385,,,
9.4937343358396,99.48759402038309,,,
9.503759398496241,99.65565299704076,,,
9.513784461152882,99.8241580263616,,,
9.523809523809524,99.99310009718124,,,
9.533834586466165,100.1624701983344,,,
9.543859649122806,100.3322593186565,,,
9.553884711779448,100.50245844698202,,,
9.563909774436091,100.6730585721466,,,
9.573934837092732,100.84405068298452,,,
9.583959899749374,101.01542576833276,,,
9.593984962406015,101.18717481702402,,,
9.604010025062657,101.35928881789528,,,
9.614035087719298,101.53175875978013,,,
9.62406015037594,101.70457563151467,,,
9.63408521303258,101.87773042193294,,,
9.644110275689222,102.0512141198717,,,
9.654135338345865,102.22501771416478,,,
9.664160401002507,102.39913219364735,,,
9.674185463659148,102.57354854715413,,,
9.68421052631579,102.74825776352213,,,
9.69423558897243,102.92325083158403,,,
9.704260651629072,103.09851874017659,,,
9.714285714285714,103.27405247813385,,,
9.724310776942357,103.44984303429123,,,
9.734335839598998,103.62588139748414,,,
9.74436090225564,103.80215855654683,,,
9.75438596491228,103.97866550031563,,,
9.764411027568922,104.15539321762458,,,
9.774436090225564,104.33233269730863,,,
9.784461152882205,104.50947492820478,,,
9.794486215538846,104.68681089914548,,,
9.804511278195488,104.86433159896751,,,
9.814536340852131,105.0420280165049,,,
9.824561403508772,105.21989114059329,,,
9.834586466165414,105.39791196006809,,,
9.844611528822055,105.57608146376447,,,
9.854636591478696,105.75439064051625,,,
9.864661654135338,105.93283047915975,,,
9.87468671679198,106.11139196852923,,,
9.884711779448622,106.29006609746102,,,
9.894736842105264,106.46884385478916,,,
9.904761904761905,106.64771622934813,,,
9.914786967418546,106.82667420997495,,,
9.924812030075188,107.00570878550252,,,
9.93483709273183,107.1848109447676,,,
9.94486215538847,107.36397167660493,,,
9.954887218045112,107.54318196984877,,,
9.964912280701753,107.72243281333499,,,
9.974937343358397,107.90171519589808,,,
9.984962406015038,108.0810201063739,,,
9.99498746867168,108.26033853359672,,,
10.00501253132832,108.43966146640219,,,
10.015037593984962,108.61897989362569,,,
10.025062656641603,108.79828480410083,,,
10.035087719298247,108.97756718666415,,,
10.045112781954888,109.15681803015059,,,
10.05513784461153,109.33602832339466,,,
10.06516290726817,109.51518905523153,,,
10.075187969924812,109.69429121449662,,,
10.085213032581454,109.87332579002441,,,
10.095238095238095,110.052283770651,,,
10.105263157894736,110.23115614520998,,,
10.115288220551378,110.40993390253834,,,
10.125313283208019,110.58860803146945,,,
10.13533834586466,110.76716952083939,,,
10.145363408521304,110.94560935948311,,,
10.155388471177945,111.12391853623512,,,
10.165413533834586,111.30208803993105,,,
10.175438596491228,111.48010885940607,,,
10.185463659147869,111.65797198349446,,,
10.195488721804512,111.83566840103231,,,
10.205513784461154,112.0131891008541,,,
10.215538847117795,112.19052507179458,,,
10.225563909774436,112.3676673026905,,,
10.235588972431078,112.54460678237479,,,
10.24561403508772,112.72133449968419,,,
10.25563909774436,112.89784144345208,,,
10.265664160401002,113.07411860251523,,,
10.275689223057643,113.25015696570813,,,
10.285714285714285,113.42594752186574,,,
10.295739348370926,113.601481259823,,,
10.30576441102757,113.77674916841488,,,
10.31578947368421,113.95174223647723,,,
10.325814536340852,114.12645145284478,,,
10.335839598997493,114.30086780635179,,,
10.345864661654135,114.47498228583504,,,
10.355889724310778,114.64878588012766,,,
10.36591478696742,114.8222695780662,,,
10.37593984962406,114.99542436848469,,,
10.385964912280702,115.16824124021946,,,
10.395989974937343,115.34071118210431,,,
10.406015037593985,115.51282518297512,,,
10.416040100250626,115.68457423166615,,,
10.426065162907268,115.85594931701462,,,
10.436090225563909,116.02694142785276,,,
10.44611528822055,116.1975415530178,,,
10.456140350877192,116.36774068134287,,,
10.466165413533835,116.5375298016645,,,
10.476190476190476,116.7068999028179,,,
10.486215538847118,116.8758419736373,,,
10.496240601503759,117.0443470029586,,,
10.5062656641604,117.21240597961628,,,
10.516290726817044,117.38000989244529,,,
10.526315789473685,117.54714973028081,,,
10.536340852130326,117.71381648195893,,,
10.546365914786968,117.88000113631279,,,
10.556390977443609,118.04569468217983,,,
10.56641604010025,118.21088810839274,,,
10.576441102756892,118.37557240378874,,,
10.586466165413533,118.53973855720142,,,
10.596491228070175,118.70337755746687,,,
10.606516290726816,118.86648039341935,,,
10.616541353383457,119.02903805389383,,,
10.6265664160401,119.19104152772638,,,
10.636591478696742,119.35248180375174,,,
10.646616541353383,119.51334987080372,,,
10.656641604010025,119.67363671772,,,
10.666666666666666,119.8333333333328,,,
10.67669172932331,119.99243070647913,,,
10.68671679197995,120.1509198259937,,,
10.696741854636592,120.30879168071056,,,
10.706766917293233,120.46603725946602,,,
10.716791979949875,120.62264755109504,,,
10.726817042606516,120.77861354443189,,,
10.736842105263158,120.93392622831288,,,
10.746867167919799,121.08857659157184,,,
10.75689223057644,121.24255562304461,,,
10.766917293233082,121.39585431156547,,,
10.776942355889723,121.54846364597074,,,
10.786967418546366,121.70037461509423,,,
10.796992481203008,121.85157820777272,,,
10.807017543859649,122.00206541283887,,,
10.81704260651629,122.15182721912993,,,
10.827067669172932,122.30085461548038,,,
10.837092731829575,122.44913859072403,,,
10.847117794486216,122.59667013369767,,,
10.857142857142858,122.74344023323579,,,
10.867167919799499,122.88943987817288,,,
10.87719298245614,123.03466005734504,,,
10.887218045112782,123.17909175958653,,,
10.897243107769423,123.32272597373299,,,
10.907268170426065,123.46555368861937,,,
10.917293233082706,123.60756589308062,,,
10.927318295739347,123.74875357595147,,,
10.937343358395989,123.889107726068,,,
10.947368421052632,124.02861933226404,,,
10.957393483709273,124.16727938337567,,,
10.967418546365915,124.30507886823693,,,
10.977443609022556,124.44200877568392,,,
10.987468671679197,124.57806009455135,,,
10.99749373433584,124.71322381367486,,,
11.007518796992482,124.84749092188804,,,
11.017543859649123,124.98085240802789,,,
11.027568922305765,125.11329926092844,,,
11.037593984962406,125.24482246942443,,,
11.047619047619047,125.3754130223515,,,
11.057644110275689,125.5050619085448,,,
11.06766917293233,125.63376011683863,,,
11.077694235588972,125.76149863606884,,,
11.087719298245613,125.8882684550706,,,
11.097744360902254,126.01406056267865,,,
11.107769423558898,126.13886594772816,,,
11.117794486215539,126.26267559905432,,,
11.12781954887218,126.38548050549184,,,
11.137844611528822,126.50727165587614,,,
11.147869674185463,126.62804003904216,,,
11.157894736842106,126.74777664382509,,,
11.167919799498748,126.86647245906033,,,
11.177944862155389,126.98411847358193,,,
11.18796992481203,127.10070567622574,,,
11.197994987468672,127.21622505582695,,,
11.208020050125313,127.33066760122006,,,
11.218045112781954,127.44402430124114,,,
11.228070175438596,127.55628614472403,,,
11.238095238095237,127.66744412050525,,,
11.248120300751879,127.77748921741795,,,
11.25814536340852,127.88641242429912,,,
11.268170426065163,127.99420472998281,,,
11.278195488721805,128.1008571233042,,,
11.288220551378446,128.20636059309868,,,
11.298245614035087,128.310706128201,,,
11.308270676691729,128.41388471744608,,,
11.318295739348372,128.5158873496698,,,
11.328320802005013,128.61670501370668,,,
11.338345864661655,128.71632869839186,,,
11.348370927318296,128.81474939256054,,,
11.358395989974937,128.91195808504767,,,
11.368421052631579,129.0079457646882,,,
11.37844611528822,129.102703420318,,,
11.388471177944862,129.19622204077018,,,
11.398496240601503,129.28849261488222,,,
11.408521303258144,129.37950613148814,,,
11.418546365914786,129.46925357942246,,,
11.428571428571429,129.5577259475217,,,
11.43859649122807,129.64491422461947,,,
11.448621553884712,129.73080939955116,,,
11.458646616541353,129.81540246115264,,,
11.468671679197994,129.89868439825887,,,
11.478696741854638,129.98064619970387,,,
11.488721804511279,130.06127885432352,,,
11.49874686716792,130.14057335095322,,,
11.508771929824562,130.21852067842678,,,
11.518796992481203,130.29511182558053,,,
11.528822055137844,130.3703377812492,,,
11.538847117794486,130.44418953426793,,,
11.548872180451127,130.51665807347194,,,
11.558897243107769,130.58773438769595,,,
11.56892230576441,130.6574094657749,,,
11.578947368421051,130.72567429654418,,,
11.588972431077694,130.79251986883946,,,
11.598997493734336,130.8579371714941,,,
11.609022556390977,130.92191719334437,,,
11.619047619047619,130.98445092322618,,,
11.62907268170426,131.04552934997287,,,
11.639097744360903,131.10514346242053,,,
11.649122807017545,131.16328424940434,,,
11.659147869674186,131.21994269975858,,,
11.669172932330827,131.27510980231955,,,
11.679197994987469,131.32877654592107,,,
11.68922305764411,131.380933919399,,,
11.699248120300751,131.43157291158764,,,
11.709273182957393,131.4806845113228,,,
11.719298245614034,131.52825970743993,,,
11.729323308270676,131.57428948877327,,,
11.739348370927317,131.61876484415825,,,
11.74937343358396,131.66167676242935,,,
11.759398496240602,131.7030162324229,,,
11.769423558897243,131.74277424297293,,,
11.779448621553884,131.78094178291508,,,
11.789473684210526,131.81750984108407,,,
11.799498746867169,131.85246940631532,,,
11.80952380952381,131.885811467444,,,
11.819548872180452,131.91752701330438,,,
11.829573934837093,131.94760703273164,,,
11.839598997493734,131.97604251456187,,,
11.849624060150376,132.00282444763002,,,
11.859649122807017,132.02794382077013,,,
11.869674185463658,132.05139162281853,,,
11.8796992481203,132.07315884260925,,,
11.889724310776941,132.09323646897792,,,
11.899749373433583,132.11161549075882,,,
11.909774436090226,132.1282868967885,,,
11.919799498746867,132.14324167590075,,,
11.929824561403509,132.15647081693055,,,
11.93984962406015,132.16796530871443,,,
11.949874686716791,132.1777161400869,,,
11.959899749373434,132.18571429988197,,,
11.969924812030076,132.19195077693644,,,
11.979949874686717,132.1964165600839,,,
11.989974937343359,132.1991026381595,,,
12.0,132.1999999999996,,,
12.0,132.1999999999971,,,
12.010025062656641,132.1970633504552,,,
12.020050125313283,132.1882730614052,,,
12.030075187969924,132.17365862221595,,,
12.040100250626566,132.15324952225637,,,
12.050125313283209,132.12707525089536,,,
12.06015037593985,132.0951652974909,,,
12.070175438596491,132.05754915142825,,,
12.080200501253133,132.01425630205813,,,
12.090225563909774,131.9653162387567,,,
12.100250626566416,131.91075845089108,,,
12.110275689223057,131.8506124278283,,,
12.1203007518797,131.7849076589373,,,
12.130325814536342,131.7136736335833,,,
12.140350877192983,131.63693984113706,,,
12.150375939849624,131.55473577096382,,,
12.160401002506266,131.4670909124361,,,
12.170426065162907,131.37403475491556,,,
12.180451127819548,131.27559678777288,,,
12.19047619047619,131.171806500377,,,
12.200501253132831,131.06269338209313,,,
12.210526315789474,130.9482869222884,,,
12.220551378446116,130.82861661034076,,,
12.230576441102757,130.70371193559913,,,
12.240601503759398,130.5736023874506,,,
12.25062656641604,130.43831745524585,,,
12.260651629072681,130.29788662836836,,,
12.270676691729323,130.15233939617247,,,
12.280701754385966,130.0017052480398,,,
12.290726817042607,129.8460136733247,,,
12.300751879699249,129.68529416140154,,,
12.31077694235589,129.5195762016374,,,
12.320802005012531,129.34888928340297,,,
12.330827067669173,129.1732628960599,,,
12.340852130325814,128.9927265289789,,,
12.350877192982455,128.80730967153067,,,
12.360902255639097,128.61704181307869,,,
12.37092731829574,128.42195244299364,,,
12.380952380952381,128.2220710506408,,,
12.390977443609023,128.01742712538908,,,
12.401002506265664,127.80805015660917,,,
12.411027568922306,127.59396963366453,,,
12.421052631578947,127.37521504592223,,,
12.431077694235588,127.15181588275664,,,
12.441102756892231,126.92380163352755,,,
12.451127819548873,126.69120178761113,,,
12.461152882205514,126.45404583436357,,,
12.471177944862156,126.2123632631683,,,
12.481203007518797,125.96618356337603,,,
12.491228070175438,125.71553622437204,,,
12.50125313283208,125.46045073550886,,,
12.511278195488721,125.20095658616265,,,
12.521303258145362,124.93708326569686,,,
12.531328320802006,124.66886026348402,,,
12.541353383458647,124.39631706888758,,,
12.551378446115288,124.11948317127826,,,
12.56140350877193,123.83838806002314,,,
12.571428571428571,123.55306122448928,,,
12.581453634085213,123.26353215404197,,,
12.591478696741854,122.96983033805554,,,
12.601503759398497,122.67198526589164,,,
12.611528822055138,122.37002642692278,,,
12.62155388471178,122.06398331051969,,,
12.631578947368421,121.75388540603126,,,
12.641604010025063,121.43976220285367,,,
12.651629072681704,121.12164319032672,,,
12.661654135338345,120.79955785784296,,,
12.671679197994987,120.47353569475126,,,
12.681704260651628,120.14360619043146,,,
12.691729323308271,119.80979883424334,,,
12.701754385964913,119.47214311555945,,,
12.711779448621554,119.13066852374686,,,
12.721804511278195,118.78540454817266,,,
12.731829573934837,118.43638067820393,,,
12.741854636591478,118.08362640321138,,,
12.75187969924812,117.72717121255846,,,
12.761904761904763,117.36704459561406,,,
12.771929824561404,117.00327604175072,,,
12.781954887218046,116.63589504033007,,,
12.791979949874687,116.26493108072282,,,
12.802005012531328,115.89041365229787,,,
12.81203007518797,115.51237224442048,,,
12.822055137844611,115.13083634645955,,,
12.832080200501252,114.74583544778397,,,
12.842105263157894,114.35739903775902,,,
12.852130325814537,113.96555660575723,,,
12.862155388471178,113.57033764113476,,,
12.87218045112782,113.17177163328051,,,
12.882205513784461,112.76988807153612,,,
12.892230576441102,112.3647164452941,,,
12.902255639097744,111.95628624390156,,,
12.912280701754385,111.54462695674192,,,
12.922305764411028,111.12976807317318,,,
12.93233082706767,110.71173908256787,,,
12.942355889724311,110.29056947429308,,,
12.952380952380953,109.8662887377177,,,
12.962406015037594,109.43892636220517,,,
12.972431077694235,109.0085118371262,,,
12.982456140350877,108.5750746518479,,,
12.992481203007518,108.13864429573914,,,
13.00250626566416,107.69925025816883,,,
13.012531328320803,107.2569220284986,,,
13.022556390977444,106.81168909610278,,,
13.032581453634085,106.3635809503503,,,
13.042606516290727,105.9126270806064,,,
13.052631578947368,105.45885697623271,,,
13.06265664160401,105.00230012660904,,,
13.072681704260651,104.54298602108975,,,
13.082706766917294,104.08094414905645,,,
13.092731829573935,103.6162039998635,,,
13.102756892230577,103.14879506289071,,,
13.112781954887218,102.67874682749607,,,
13.12280701754386,102.20608878305211,,,
13.132832080200501,101.73085041892773,,,
13.142857142857142,101.25306122449001,,,
13.152882205513784,100.77275068910421,,,
13.162907268170425,100.28994830213924,,,
13.172932330827068,99.80468355296398,,,
13.18295739348371,99.31698593094552,,,
13.192982456140351,98.82688492545458,,,
13.203007518796992,98.3344100258546,,,
13.213032581453634,97.83959072151447,,,
13.223057644110275,97.3424565018031,,,
13.233082706766917,96.84303685608756,,,
13.24310776942356,96.34136127373313,,,
13.253132832080201,95.8374592441196,,,
13.263157894736842,95.33136025659223,,,
13.273182957393484,94.8230938005454,,,
13.283208020050125,94.3126893653207,,,
13.293233082706767,93.80017644031068,,,
13.303258145363408,93.2855845148606,,,
13.31328320802005,92.76894307835937,,,
13.32330827067669,92.25028162015406,,,
13.333333333333334,91.7296296296281,,,
13.343358395989975,91.20701659614315,,,
13.353383458646617,90.68247200906808,,,
13.363408521303258,90.15602535776998,,,
13.3734335839599,89.62770613161592,,,
13.38345864661654,89.09754381997664,,,
13.393483709273182,88.56556791221556,,,
13.403508771929825,88.03180789770886,,,
13.413533834586467,87.49629326580725,,,
13.423558897243108,86.95905350590147,,,
13.43358395989975,86.42011810733857,,,
13.443609022556391,85.87951655950565,,,
13.453634085213032,85.33727835174977,,,
13.463659147869674,84.79343297345622,,,
13.473684210526315,84.24800991397933,,,
13.483709273182956,83.70103866270074,,,
13.4937343358396,83.15254870896933,,,
13.503759398496241,82.60256954217766,,,
13.513784461152882,82.05113065166915,,,
13.523809523809524,81.49826152683454,,,
13.533834586466165,80.94399165702089,,,
13.543859649122806,80.38835053160801,,,
13.553884711779448,79.83136763995935,,,
13.563909774436091,79.27307247144381,,,
13.573934837092732,78.71349451542847,,,
